arm,epoch,event_class,record_tag,record_seq,outcome,pre_sim,payload_cos_incumbent,effective_vigilance,incumbent_slot,incumbent_hit_counts,incumbent_last_write_seq,incumbent_n_records,owner_slot,injected_label
stale-oneshot,1,duplicate-rewrite,clean,198,absorbed,1.0,1.0,0.662761,70,1,70,1,70,-1
stale-oneshot,1,duplicate-rewrite,clean,199,absorbed,1.0,1.0,0.672755,71,1,71,1,71,-1
stale-oneshot,1,duplicate-rewrite,clean,200,absorbed,1.0,1.0,0.666258,72,1,72,1,72,-1
stale-oneshot,1,duplicate-rewrite,clean,201,absorbed,1.0,1.0,0.714074,73,1,73,1,73,-1
stale-oneshot,1,duplicate-rewrite,clean,202,absorbed,1.0,1.0,0.70097,74,1,74,1,74,-1
stale-oneshot,1,duplicate-rewrite,clean,203,absorbed,1.0,1.0,0.731396,75,1,75,1,75,-1
stale-oneshot,1,duplicate-rewrite,clean,204,absorbed,1.0,1.0,0.699867,76,1,76,1,76,-1
stale-oneshot,1,duplicate-rewrite,clean,205,absorbed,1.0,1.0,0.658853,77,1,77,1,77,-1
stale-oneshot,1,duplicate-rewrite,clean,206,absorbed,1.0,1.0,0.670552,78,1,78,1,78,-1
stale-oneshot,1,duplicate-rewrite,clean,207,absorbed,1.0,1.0,0.653049,79,1,79,1,79,-1
stale-oneshot,1,duplicate-rewrite,clean,208,absorbed,1.0,1.0,0.723837,80,1,80,1,80,-1
stale-oneshot,1,duplicate-rewrite,clean,209,absorbed,1.0,1.0,0.670214,81,1,81,1,81,-1
stale-oneshot,1,duplicate-rewrite,clean,210,absorbed,1.0,1.0,0.676005,82,1,82,1,82,-1
stale-oneshot,1,duplicate-rewrite,clean,211,absorbed,1.0,1.0,0.662176,83,1,83,1,83,-1
stale-oneshot,1,duplicate-rewrite,clean,212,absorbed,1.0,1.0,0.685573,84,1,84,1,84,-1
stale-oneshot,1,duplicate-rewrite,clean,213,absorbed,1.0,1.0,0.687978,85,1,85,1,85,-1
stale-oneshot,1,duplicate-rewrite,clean,214,absorbed,1.0,1.0,0.660397,86,1,86,1,86,-1
stale-oneshot,1,duplicate-rewrite,clean,215,absorbed,1.0,1.0,0.668943,87,1,87,1,87,-1
stale-oneshot,1,duplicate-rewrite,clean,216,absorbed,1.0,1.0,0.682106,88,1,88,1,88,-1
stale-oneshot,1,duplicate-rewrite,clean,217,absorbed,1.0,1.0,0.709902,89,1,89,1,89,-1
stale-oneshot,1,duplicate-rewrite,clean,218,absorbed,1.0,1.0,0.672157,90,1,90,1,90,-1
stale-oneshot,1,duplicate-rewrite,clean,219,absorbed,1.0,1.0,0.672696,91,1,91,1,91,-1
stale-oneshot,1,duplicate-rewrite,clean,220,absorbed,1.0,1.0,0.733083,92,1,92,1,92,-1
stale-oneshot,1,duplicate-rewrite,clean,221,absorbed,1.0,1.0,0.686684,93,1,93,1,93,-1
stale-oneshot,1,duplicate-rewrite,clean,222,absorbed,1.0,1.0,0.69584,94,1,94,1,94,-1
stale-oneshot,1,duplicate-rewrite,clean,223,absorbed,1.0,1.0,0.685803,95,1,95,1,95,-1
stale-oneshot,1,duplicate-rewrite,clean,224,absorbed,1.0,1.0,0.723825,96,1,96,1,96,-1
stale-oneshot,1,duplicate-rewrite,clean,225,absorbed,1.0,1.0,0.694064,97,1,97,1,97,-1
stale-oneshot,1,duplicate-rewrite,clean,226,absorbed,1.0,1.0,0.674638,98,1,98,1,98,-1
stale-oneshot,1,duplicate-rewrite,clean,227,absorbed,1.0,1.0,0.709852,99,1,99,1,99,-1
stale-oneshot,1,duplicate-rewrite,clean,228,absorbed,1.0,1.0,0.710726,100,1,100,1,100,-1
stale-oneshot,1,duplicate-rewrite,clean,229,absorbed,1.0,1.0,0.708138,101,1,101,1,101,-1
stale-oneshot,1,duplicate-rewrite,clean,230,absorbed,1.0,1.0,0.731396,102,1,102,1,102,-1
stale-oneshot,1,duplicate-rewrite,clean,231,absorbed,1.0,1.0,0.707034,103,1,103,1,103,-1
stale-oneshot,1,duplicate-rewrite,clean,232,absorbed,1.0,1.0,0.703015,104,1,104,1,104,-1
stale-oneshot,1,duplicate-rewrite,clean,233,absorbed,1.0,1.0,0.699867,105,1,105,1,105,-1
stale-oneshot,1,duplicate-rewrite,clean,234,absorbed,1.0,1.0,0.706764,106,1,106,1,106,-1
stale-oneshot,1,duplicate-rewrite,clean,235,absorbed,1.0,1.0,0.685406,107,1,107,1,107,-1
stale-oneshot,1,duplicate-rewrite,clean,236,absorbed,1.0,1.0,0.697082,108,1,108,1,108,-1
stale-oneshot,1,duplicate-rewrite,clean,237,absorbed,1.0,1.0,0.668037,109,1,109,1,109,-1
stale-oneshot,1,duplicate-rewrite,clean,238,absorbed,1.0,1.0,0.703292,110,1,110,1,110,-1
stale-oneshot,1,duplicate-rewrite,clean,239,absorbed,1.0,1.0,0.718068,111,1,111,1,111,-1
stale-oneshot,1,duplicate-rewrite,clean,240,absorbed,1.0,1.0,0.705287,112,1,112,1,112,-1
stale-oneshot,1,duplicate-rewrite,clean,241,absorbed,1.0,1.0,0.689286,113,1,113,1,113,-1
stale-oneshot,1,duplicate-rewrite,clean,242,absorbed,1.0,1.0,0.669895,114,1,114,1,114,-1
stale-oneshot,1,duplicate-rewrite,clean,243,absorbed,1.0,1.0,0.664973,115,1,115,1,115,-1
stale-oneshot,1,duplicate-rewrite,clean,244,absorbed,1.0,1.0,0.696863,116,1,116,1,116,-1
stale-oneshot,1,duplicate-rewrite,clean,245,absorbed,1.0,1.0,0.707699,117,1,117,1,117,-1
stale-oneshot,1,duplicate-rewrite,clean,246,absorbed,1.0,1.0,0.699357,118,1,118,1,118,-1
