candidate_slot,candidate_class,n_queries,mean_delta,sum_positive,sum_negative,sum_zero,mean_rank,stage_mode
9656,113,1,0.0,0,0,1,6.0,nstp_kill
9657,113,23,0.0,0,0,23,69.56521739130434,rerank_drop
9658,113,5,0.0,0,0,5,64.8,rerank_drop
9659,113,4,0.0,0,0,4,64.75,rerank_drop
9660,113,1,0.0,0,0,1,19.0,nstp_kill
9661,113,125,0.0,0,0,125,70.176,rerank_drop
9662,113,4,0.0,0,0,4,71.75,rerank_drop
9663,113,29,0.0,0,0,29,80.0,rerank_drop
9664,113,4,0.0,0,0,4,74.5,rerank_drop
9665,113,54,0.0,0,0,54,80.61111111111111,rerank_drop
9667,113,3,0.0,0,0,3,62.333333333333336,rerank_drop
9668,113,9,0.0,0,0,9,71.66666666666667,rerank_drop
9669,113,1,0.0,0,0,1,33.0,rerank_drop
9670,113,2,0.0,0,0,2,54.5,rerank_drop
9671,113,8,0.0,0,0,8,67.5,rerank_drop
9672,113,13,0.0,0,0,13,78.6923076923077,rerank_drop
9673,113,3,0.0,0,0,3,70.66666666666667,rerank_drop
9674,113,1,0.0,0,0,1,25.0,final_survivor
9675,113,22,0.0,0,0,22,77.5909090909091,rerank_drop
9676,113,4,0.0,0,0,4,68.75,rerank_drop
9677,113,5,0.0,0,0,5,75.4,rerank_drop
9678,113,7,0.0,0,0,7,55.42857142857143,rerank_drop
9679,113,3,0.0,0,0,3,59.333333333333336,rerank_drop
9680,113,18,0.0,0,0,18,79.33333333333333,rerank_drop
9681,113,7,0.0,0,0,7,79.85714285714286,rerank_drop
9682,113,7,0.0,0,0,7,40.285714285714285,rerank_drop
9683,113,28,0.0,0,0,28,84.57142857142857,rerank_drop
9684,113,80,0.0,0,0,80,74.25,rerank_drop
9685,113,20,0.0,0,0,20,75.75,rerank_drop
9686,113,10,0.0,0,0,10,86.5,rerank_drop
9687,113,9,0.0,0,0,9,59.666666666666664,rerank_drop
9688,113,6,0.0,0,0,6,59.166666666666664,rerank_drop
9689,113,20,0.0,0,0,20,86.95,rerank_drop
9690,113,8,0.0,0,0,8,80.625,rerank_drop
9691,113,2,0.0,0,0,2,73.0,rerank_drop
9692,113,1,0.0,0,0,1,45.0,rerank_drop
9693,113,3,0.0,0,0,3,63.0,rerank_drop
9694,113,1,0.0,0,0,1,40.0,rerank_drop
9695,113,3,0.0,0,0,3,58.666666666666664,rerank_drop
9696,113,34,0.0,0,0,34,81.52941176470588,rerank_drop
9697,113,56,0.0,0,0,56,78.375,rerank_drop
9698,113,40,0.0,0,0,40,82.2,rerank_drop
9699,113,2,0.0,0,0,2,68.5,rerank_drop
9700,113,46,0.0,0,0,46,76.67391304347827,rerank_drop
9701,113,10,0.0,0,0,10,84.5,rerank_drop
9702,113,3,0.0,0,0,3,60.0,rerank_drop
9703,113,4,0.0,0,0,4,45.0,rerank_drop
9704,113,24,0.0,0,0,24,74.58333333333333,rerank_drop
9705,113,11,0.0,0,0,11,53.72727272727273,rerank_drop
9706,113,4,0.0,0,0,4,47.75,rerank_drop
9707,113,17,0.0,0,0,17,69.41176470588235,rerank_drop
9708,113,2,0.0,0,0,2,86.0,rerank_drop
9709,113,29,0.0,0,0,29,77.0,rerank_drop
9710,113,12,0.0,0,0,12,78.16666666666667,rerank_drop
9711,113,2,0.0,0,0,2,51.5,final_survivor
9712,113,2,0.0,0,0,2,50.0,final_survivor
9713,113,18,0.0,0,0,18,79.77777777777777,rerank_drop
9714,113,1,0.0,0,0,1,29.0,final_survivor
9715,113,2,0.0,0,0,2,53.5,rerank_drop
9716,113,9,0.0,0,0,9,57.55555555555556,rerank_drop
9717,113,8,0.0,0,0,8,83.0,rerank_drop
9718,113,33,0.0,0,0,33,81.0909090909091,rerank_drop
9719,113,33,0.0,0,0,33,78.6969696969697,rerank_drop
9720,113,14,0.0,0,0,14,85.42857142857143,rerank_drop
9721,113,3,0.0,0,0,3,39.333333333333336,csls_survivor
9722,113,1,0.0,0,0,1,8.0,final_survivor
9723,113,54,0.0,0,0,54,77.83333333333333,rerank_drop
9724,113,68,0.0,0,0,68,75.33823529411765,rerank_drop
9725,113,3,0.0,0,0,3,53.0,rerank_drop
9726,113,7,0.0,0,0,7,62.0,rerank_drop
9727,113,2,0.0,0,0,2,26.5,final_survivor
9728,113,9,0.0,0,0,9,81.88888888888889,rerank_drop
9729,113,6,0.0,0,0,6,61.0,rerank_drop
9730,113,10,0.0,0,0,10,77.4,rerank_drop
9731,113,2,0.0,0,0,2,72.0,rerank_drop
9732,113,4,0.0,0,0,4,39.75,final_survivor
9733,113,6,0.0,0,0,6,48.333333333333336,rerank_drop
9734,113,2,0.0,0,0,2,86.5,rerank_drop
9735,113,3,0.0,0,0,3,55.666666666666664,rerank_drop
9736,113,93,0.0,0,0,93,69.70967741935483,rerank_drop
9737,113,1,0.0,0,0,1,24.0,nstp_kill
9738,113,1,0.0,0,0,1,65.0,rerank_drop
9739,113,1,0.0,0,0,1,22.0,csls_survivor
9740,113,3,0.0,0,0,3,42.666666666666664,rerank_drop
9741,113,6,0.0,0,0,6,74.66666666666667,rerank_drop
9742,113,1,0.0,0,0,1,57.0,rerank_drop
9743,113,2,0.0,0,0,2,69.0,rerank_drop
9744,113,10,0.0,0,0,10,65.1,rerank_drop
9745,113,35,0.0,0,0,35,83.37142857142857,rerank_drop
9747,113,2,0.0,0,0,2,51.5,csls_survivor
9748,113,2,0.0,0,0,2,85.5,rerank_drop
9749,113,3,0.0,0,0,3,67.0,rerank_drop
9750,113,3,0.0,0,0,3,72.66666666666667,rerank_drop
9752,114,3,0.0,0,0,3,51.666666666666664,rerank_drop
9753,114,2,0.0,0,0,2,52.5,nstp_kill
9755,114,2,0.0,0,0,2,69.5,rerank_drop
9756,114,1,0.0,0,0,1,52.0,rerank_drop
9757,114,94,0.0,0,0,94,71.80851063829788,rerank_drop
9760,114,1,0.0,0,0,1,93.0,rerank_drop
9761,114,1,0.0,0,0,1,11.0,final_survivor
9762,114,1,0.0,0,0,1,74.0,rerank_drop
9770,114,1,0.0,0,0,1,44.0,rerank_drop
9771,114,6,0.0,0,0,6,54.166666666666664,rerank_drop
9774,114,82,0.0,0,0,82,77.84146341463415,rerank_drop
9775,114,1,0.0,0,0,1,20.0,csls_survivor
9776,114,1,0.0,0,0,1,46.0,rerank_drop
9778,114,2,0.0,0,0,2,11.5,csls_survivor
9779,114,2,0.0,0,0,2,47.5,rerank_drop
9780,114,1,0.0,0,0,1,3.0,final_survivor
9783,114,1,0.0,0,0,1,60.0,rerank_drop
9785,114,1,0.0,0,0,1,25.0,nstp_kill
9786,114,1,0.0,0,0,1,27.0,rerank_drop
9787,114,1,0.0,0,0,1,15.0,final_survivor
9788,114,1,0.0,0,0,1,76.0,rerank_drop
9791,114,1,0.0,0,0,1,71.0,rerank_drop
9792,114,3,0.0,0,0,3,84.66666666666667,rerank_drop
9793,114,1,0.0,0,0,1,47.0,rerank_drop
9794,114,1,0.0,0,0,1,79.0,rerank_drop
9795,114,1,0.0,0,0,1,94.0,rerank_drop
9799,114,1,0.0,0,0,1,53.0,rerank_drop
9800,114,2,0.0,0,0,2,52.0,final_survivor
9801,114,1,0.0,0,0,1,95.0,rerank_drop
9802,114,1,0.0,0,0,1,56.0,rerank_drop
9803,114,2,0.0,0,0,2,61.0,rerank_drop
9807,114,1,0.0,0,0,1,36.0,rerank_drop
9809,114,2,0.0,0,0,2,42.0,nstp_kill
9810,114,1,0.0,0,0,1,1.0,final_survivor
9811,114,1,0.0,0,0,1,58.0,rerank_drop
9813,114,2,0.0,0,0,2,89.5,rerank_drop
9815,114,5,0.0,0,0,5,55.8,rerank_drop
9817,114,1,0.0,0,0,1,7.0,final_survivor
9818,114,1,0.0,0,0,1,28.0,final_survivor
9819,114,2,0.0,0,0,2,27.0,csls_survivor
9822,114,1,0.0,0,0,1,53.0,rerank_drop
9824,114,1,0.0,0,0,1,89.0,rerank_drop
9825,114,2,0.0,0,0,2,89.5,rerank_drop
9828,114,1,0.0,0,0,1,74.0,rerank_drop
9833,114,108,0.0,0,0,108,73.37962962962963,rerank_drop
9834,114,1,0.0,0,0,1,9.0,final_survivor
9836,114,1,0.0,0,0,1,87.0,rerank_drop
9837,114,2,0.0,0,0,2,40.5,rerank_drop
9840,114,2,0.0,0,0,2,64.5,rerank_drop
9841,114,2,0.0,0,0,2,64.0,rerank_drop
9842,114,2,0.0,0,0,2,61.0,rerank_drop
9843,114,2,0.0,0,0,2,47.0,final_survivor
9844,114,1,0.0,0,0,1,85.0,rerank_drop
9847,114,1,0.0,0,0,1,0.0,final_survivor
9849,114,1,0.0,0,0,1,90.0,rerank_drop
9850,114,3,0.0,0,0,3,53.0,rerank_drop
9855,115,1,0.0,0,0,1,61.0,rerank_drop
9860,115,1,0.0,0,0,1,18.0,final_survivor
9874,115,1,0.0,0,0,1,66.0,rerank_drop
9883,115,1,0.0,0,0,1,72.0,rerank_drop
9915,116,1,0.0,0,0,1,93.0,rerank_drop
9936,116,1,0.0,0,0,1,99.0,rerank_drop
9941,116,3,0.0,0,0,3,90.66666666666667,rerank_drop
9966,116,40,0.0,0,0,40,87.7,rerank_drop
9977,116,1,0.0,0,0,1,81.0,rerank_drop
9985,116,1,0.0,0,0,1,92.0,rerank_drop
9993,116,1,0.0,0,0,1,94.0,rerank_drop
10018,117,1,0.0,0,0,1,93.0,rerank_drop
10077,117,3,0.0,0,0,3,92.0,rerank_drop
10103,118,1,0.0,0,0,1,92.0,rerank_drop
10142,118,1,0.0,0,0,1,96.0,rerank_drop
10180,119,3,0.0,0,0,3,85.66666666666667,rerank_drop
10182,119,1,0.0,0,0,1,99.0,rerank_drop
10185,119,1,0.0,0,0,1,86.0,rerank_drop
10189,119,1,0.0,0,0,1,99.0,rerank_drop
10197,119,2,0.0,0,0,2,76.0,rerank_drop
10201,119,1,0.0,0,0,1,90.0,rerank_drop
10205,119,2,0.0,0,0,2,69.0,rerank_drop
10206,119,1,0.0,0,0,1,80.0,rerank_drop
10210,119,3,0.0,0,0,3,73.0,rerank_drop
10213,119,1,0.0,0,0,1,83.0,rerank_drop
10215,119,1,0.0,0,0,1,83.0,rerank_drop
10217,119,3,0.0,0,0,3,83.66666666666667,rerank_drop
10219,119,1,0.0,0,0,1,73.0,rerank_drop
10220,119,1,0.0,0,0,1,69.0,rerank_drop
10221,119,1,0.0,0,0,1,79.0,rerank_drop
10222,119,2,0.0,0,0,2,91.5,rerank_drop
10233,119,17,0.0,0,0,17,63.11764705882353,rerank_drop
10234,119,3,0.0,0,0,3,78.0,rerank_drop
10235,119,1,0.0,0,0,1,81.0,rerank_drop
10237,119,2,0.0,0,0,2,98.0,rerank_drop
10240,119,2,0.0,0,0,2,85.5,rerank_drop
10245,119,3,0.0,0,0,3,66.66666666666667,rerank_drop
10248,119,5,0.0,0,0,5,68.4,rerank_drop
10250,119,10,0.0,0,0,10,75.4,rerank_drop
10251,119,2,0.0,0,0,2,87.0,rerank_drop
10254,119,3,0.0,0,0,3,64.33333333333333,rerank_drop
10258,119,4,0.0,0,0,4,76.0,rerank_drop
10263,119,3,0.0,0,0,3,85.33333333333333,rerank_drop
10264,119,3,0.0,0,0,3,86.33333333333333,rerank_drop
10265,119,5,0.0,0,0,5,71.8,rerank_drop
10267,119,1,0.0,0,0,1,93.0,rerank_drop
10269,119,2,0.0,0,0,2,55.5,rerank_drop
10272,119,1,0.0,0,0,1,87.0,rerank_drop
10273,119,1,0.0,0,0,1,95.0,rerank_drop
10274,119,3,0.0,0,0,3,88.33333333333333,rerank_drop
10276,119,22,0.0,0,0,22,70.4090909090909,rerank_drop
